ID	ID	LOCAL_ID	LANGUAGE_ID	PARAMETER_ID	VALUE	FORM	SEGMENTS	COMMENT	SOURCE	COGNACY	LOAN	CONCEPT_NAME	CONCEPT_CONCEPTICON_ID	CONCEPT_CONCEPTICON_GLOSS	LANGUAGE_NAME	LANGUAGE_GLOTTOCODE	LANGUAGE_GLOTTOLOG_NAME	LANGUAGE_ISO639P3CODE	LANGUAGE_MACROAREA	LANGUAGE_FAMILY	DOCULECT	CONCEPT	IPA	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	COGIDS
3389	bahengwest-Chen-2013-888-138-1		bahengwest	Chen-2013-888-138	qa⁰³lju⁵⁵	qa⁰³lju⁵⁵	q a ³/⁰ + l j u ⁵⁵		Chen2013			皮	763	SKIN	Baheng, West	pahn1237					Baheng, West	皮	qa³/⁰+lju⁵⁵	1 7 8 9 5 6 7 8	AXT_ACXT	KA6_LJY5	2	2.K.C 2.A.V 2.6.T 2._._ 2.L.C 2.J.C 2.Y.V 2.5.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	0	1132 1134
3390	bahengeast-Chen-2013-888-138-1		bahengeast	Chen-2013-888-138	qʰau³⁵ŋ̩³³	qʰau³⁵ŋ̩³³	qʰ au ³⁵ + ŋ̩ ³³		Chen2013			皮	763	SKIN	Baheng, East	pahn1237					Baheng, East	皮	qʰau³⁵+ŋ̩³³	1 7 8 9 4 8	AXT_AT	KA2_N4	1	1.K.C 1.A.V 1.2.T 1._._ 1.N.C 1.4.T	1.6 3.0 1.0 0.0 1.6 1.0	0	1132 1133
3377	luobuoheeastern-Chen-2013-888-138-1		luobuoheeastern	Chen-2013-888-138	ʔa⁰²to⁵⁵	ʔa⁰²to⁵⁵	ʔ a ²/⁰ + t o ⁵⁵		Chen2013			皮	763	SKIN	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	皮	ʔa²/⁰+to⁵⁵	1 7 8 9 1 7 8	AXT_AXT	HA6_TU5	7	7.H.C 7.A.V 7.6.T 7._._ 7.T.C 7.U.V 7.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	1138 1136
3379	chuanqiandian-Chen-2013-888-138-1		chuanqiandian	Chen-2013-888-138	teu⁵⁵ȵo³¹	teu⁵⁵ȵo³¹	t eu ⁵⁵ + ȵ o ³¹		Chen2013			皮	763	SKIN	Chuanqiandian	chua1256					Chuanqiandian	皮	teu⁵⁵+ȵo³¹	1 7 8 9 4 7 8	AXT_AXT	TE5_NU3	3	3.T.C 3.E.V 3.5.T 3._._ 3.N.C 3.U.V 3.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	1135 1133
3378	luobuohewestern-Chen-2013-888-138-1		luobuohewestern	Chen-2013-888-138	qo⁰⁵to⁵⁵	qo⁰⁵to⁵⁵	q o ⁵/⁰ + t o ⁵⁵		Chen2013			皮	763	SKIN	Luobuohe, Western	luop1235					Luobuohe, Western	皮	qo⁵/⁰+to⁵⁵	1 7 8 9 1 7 8	AXT_AXT	KU6_TU5	8	8.K.C 8.U.V 8.6.T 8._._ 8.T.C 8.U.V 8.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	1132 1136
2633	luobuoheeastern-Chen-2013-888-108-1		luobuoheeastern	Chen-2013-888-108	ʔa⁰²to⁵⁵	ʔa⁰²to⁵⁵	ʔ a ²/⁰ + t o ⁵⁵		Chen2013			皮肤	763	SKIN	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	皮肤	ʔa²/⁰+to⁵⁵	1 7 8 9 1 7 8	AXT_AXT	HA6_TU5	7	7.H.C 7.A.V 7.6.T 7._._ 7.T.C 7.U.V 7.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	1	1144 1142
2634	luobuohewestern-Chen-2013-888-108-1		luobuohewestern	Chen-2013-888-108	qo⁰⁵to⁵⁵	qo⁰⁵to⁵⁵	q o ⁵/⁰ + t o ⁵⁵		Chen2013			皮肤	763	SKIN	Luobuohe, Western	luop1235					Luobuohe, Western	皮肤	qo⁵/⁰+to⁵⁵	1 7 8 9 1 7 8	AXT_AXT	KU6_TU5	8	8.K.C 8.U.V 8.6.T 8._._ 8.T.C 8.U.V 8.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	1	1139 1142
2635	chuanqiandian-Chen-2013-888-108-1		chuanqiandian	Chen-2013-888-108	teu⁴⁴	teu⁴⁴	t eu ⁴⁴		Chen2013			皮肤	763	SKIN	Chuanqiandian	chua1256					Chuanqiandian	皮肤	teu⁴⁴	1 7 8	AXT	TE5	3	3.T.C 3.E.V 3.5.T	1.6 3.0 1.0	0	1141
2636	chuanqiandiancentralguizhou-Chen-2013-888-108-1		chuanqiandiancentralguizhou	Chen-2013-888-108	qə⁰²tə¹³	qə⁰²tə¹³	q ə ²/⁰ + t ə ¹³		Chen2013			皮肤	763	SKIN	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	皮肤	qə²/⁰+tə¹³	1 7 8 9 1 7 8	AXT_AXT	KE6_TE2	4	4.K.C 4.E.V 4.6.T 4._._ 4.T.C 4.E.V 4.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	1	1139 1142
2637	chuanqiandiansouthernguizhou-Chen-2013-888-108-1		chuanqiandiansouthernguizhou	Chen-2013-888-108	tə⁴²	tə⁴²	t ə ⁴²		Chen2013			皮肤	763	SKIN	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	皮肤	tə⁴²	1 7 8	AXT	TE3	6	6.T.C 6.E.V 6.3.T	1.6 3.0 1.0	1	1141
2638	chuanqiandiannortheastyunnan-Chen-2013-888-108-1		chuanqiandiannortheastyunnan	Chen-2013-888-108	pi³³tey³³	pi³³tey³³	p i ³³ + t ey ³³		Chen2013			皮肤	763	SKIN	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	皮肤	pi³³+tey³³	1 7 8 9 1 7 8	AXT_AXT	PI4_TE4	5	5.P.C 5.I.V 5.4.T 5._._ 5.T.C 5.E.V 5.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	1143 1142
2642	qiandongeast-Chen-2013-888-108-1		qiandongeast	Chen-2013-888-108	to³³	to³³	t o ³³		Chen2013			皮肤	763	SKIN	Qiandong, East	east2370					Qiandong, East	皮肤	to³³	1 7 8	AXT	TU4	9	9.T.C 9.U.V 9.4.T	1.6 3.0 1.0	1	1141
2644	qiandongwest-Chen-2013-888-108-1		qiandongwest	Chen-2013-888-108	qa³³ɬjɔ⁴⁴	qa³³ɬjɔ⁴⁴	q a ³³ + ɬʲ ɔ ⁴⁴		Chen2013			皮肤	763	SKIN	Qiandong, West						Qiandong, West	皮肤	qa³³+ɬʲɔ⁴⁴	1 7 8 9 5 7 8	AXT_AXT	KA4_LU5	10	10.K.C 10.A.V 10.4.T 10._._ 10.L.C 10.U.V 10.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	1139 1140
2645	bahengwest-Chen-2013-888-108-1		bahengwest	Chen-2013-888-108	qa⁰³lju⁵⁵	qa⁰³lju⁵⁵	q a ³/⁰ + l j u ⁵⁵		Chen2013			皮肤	763	SKIN	Baheng, West	pahn1237					Baheng, West	皮肤	qa³/⁰+lju⁵⁵	1 7 8 9 5 6 7 8	AXT_ACXT	KA6_LJY5	2	2.K.C 2.A.V 2.6.T 2._._ 2.L.C 2.J.C 2.Y.V 2.5.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	1	1139 1140
2646	bahengeast-Chen-2013-888-108-1		bahengeast	Chen-2013-888-108	qʰau³⁵	qʰau³⁵	qʰ au ³⁵		Chen2013			皮肤	763	SKIN	Baheng, East	pahn1237					Baheng, East	皮肤	qʰau³⁵	1 7 8	AXT	KA2	1	1.K.C 1.A.V 1.2.T	1.6 3.0 1.0	0	1139
6648	luobuoheeastern-Chen-2013-888-273-1		luobuoheeastern	Chen-2013-888-273	qo⁰⁵ntsei⁵⁵	qo⁰⁵ntsei⁵⁵	q o ⁵/⁰ + ⁿts ei ⁵⁵		Chen2013			盐	1274	SALT	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	盐	qo⁵/⁰+ⁿtsei⁵⁵	1 7 8 9 2 7 8	AXT_AXT	KU6_CE5	7	7.K.C 7.U.V 7.6.T 7._._ 7.C.C 7.E.V 7.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	1150 1146
6649	luobuohewestern-Chen-2013-888-273-1		luobuohewestern	Chen-2013-888-273	ʔə⁰²ntsi⁵⁵	ʔə⁰²ntsi⁵⁵	ʔ ə ²/⁰ + ⁿts i ⁵⁵		Chen2013			盐	1274	SALT	Luobuohe, Western	luop1235					Luobuohe, Western	盐	ʔə²/⁰+ⁿtsi⁵⁵	1 7 8 9 2 7 8	AXT_AXT	HE6_CI5	8	8.H.C 8.E.V 8.6.T 8._._ 8.C.C 8.I.V 8.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	1151 1146
6650	chuanqiandian-Chen-2013-888-273-1		chuanqiandian	Chen-2013-888-273	ntʂe⁵⁵	ntʂe⁵⁵	ⁿt ʂ e ⁵⁵		Chen2013			盐	1274	SALT	Chuanqiandian	chua1256					Chuanqiandian	盐	ⁿtʂe⁵⁵	1 3 7 8	ACXT	TSE5	3	3.T.C 3.S.C 3.E.V 3.5.T	1.6 1.2 3.0 1.0	0	1148
6651	chuanqiandiancentralguizhou-Chen-2013-888-273-1		chuanqiandiancentralguizhou	Chen-2013-888-273	nzɛ¹³	nzɛ¹³	ⁿz ɛ ¹³		Chen2013			盐	1274	SALT	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	盐	ⁿzɛ¹³	3 7 8	AXT	SE2	4	4.S.C 4.E.V 4.2.T	1.6 3.0 1.0	0	1149
6652	chuanqiandiansouthernguizhou-Chen-2013-888-273-1		chuanqiandiansouthernguizhou	Chen-2013-888-273	ntsæ⁴²	ntsæ⁴²	ⁿts æ ⁴²		Chen2013			盐	1274	SALT	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	盐	ⁿtsæ⁴²	2 7 8	AXT	CE3	6	6.C.C 6.E.V 6.3.T	1.6 3.0 1.0	0	1149
6653	chuanqiandiannortheastyunnan-Chen-2013-888-273-1		chuanqiandiannortheastyunnan	Chen-2013-888-273	ɳtʂə⁵⁵	ɳtʂə⁵⁵	ⁿʈʂ ə ⁵⁵		Chen2013			盐	1274	SALT	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	盐	ⁿʈʂə⁵⁵	2 7 8	AXT	CE5	5	5.C.C 5.E.V 5.5.T	1.6 3.0 1.0	0	1149
6657	qiandongeast-Chen-2013-888-273-1		qiandongeast	Chen-2013-888-273	pau¹³	pau¹³	p au ¹³		Chen2013			盐	1274	SALT	Qiandong, East	east2370					Qiandong, East	盐	pau¹³	1 7 8	AXT	PA2	9	9.P.C 9.A.V 9.2.T	1.6 3.0 1.0	0	1152
6660	bahengwest-Chen-2013-888-273-1		bahengwest	Chen-2013-888-273	ȵo³¹	ȵo³¹	ȵ o ³¹		Chen2013			盐	1274	SALT	Baheng, West	pahn1237					Baheng, West	盐	ȵo³¹	4 7 8	AXT	NU3	2	2.N.C 2.U.V 2.3.T	1.6 3.0 1.0	0	1147
6659	qiandongwest-Chen-2013-888-273-1		qiandongwest	Chen-2013-888-273	pɔ¹¹ɕi¹³	pɔ¹¹ɕi¹³	p ɔ ¹¹ + ɕ i ¹³		Chen2013			盐	1274	SALT	Qiandong, West						Qiandong, West	盐	pɔ¹¹+ɕi¹³	1 7 8 9 3 7 8	AXT_AXT	PU1_SI2	10	10.P.C 10.U.V 10.1.T 10._._ 10.S.C 10.I.V 10.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	1153 1146
6661	bahengeast-Chen-2013-888-273-1		bahengeast	Chen-2013-888-273	ʔa⁰³ȵtɕo³¹³	ʔa⁰³ȵtɕo³¹³	ʔ a ³/⁰ + ⁿtɕ o ³¹³		Chen2013			盐	1274	SALT	Baheng, East	pahn1237					Baheng, East	盐	ʔa³/⁰+ⁿtɕo³¹³	1 7 8 9 2 7 8	AXT_AXT	HA6_CU6	1	1.H.C 1.A.V 1.6.T 1._._ 1.C.C 1.U.V 1.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	1145 1146
13409	luobuoheeastern-Chen-2013-888-552-1		luobuoheeastern	Chen-2013-888-552	tə⁰²ȵdʑaŋ³¹	tə⁰²ȵdʑaŋ³¹	t ə ²/⁰ + ȵ d ʑ a ŋ ³¹		Chen2013			直	1404	STRAIGHT	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	直	tə²/⁰+ȵdʑaŋ³¹	1 7 8 9 4 1 3 7 4 8	AXT_ACCYLT	TE6_NTSAN3	7	7.T.C 7.E.V 7.6.T 7._._ 7.N.C 7.T.C 7.S.C 7.A.V 7.N.c 7.3.T	1.6 3.0 1.0 0.0 1.6 1.2 1.2 3.0 1.1 1.0	0	1157 1158
13410	luobuohewestern-Chen-2013-888-552-1		luobuohewestern	Chen-2013-888-552	tə⁰²ȵdʑɑŋ³¹	tə⁰²ȵdʑɑŋ³¹	t ə ²/⁰ + ȵ d ʑ ɑ ŋ ³¹		Chen2013			直	1404	STRAIGHT	Luobuohe, Western	luop1235					Luobuohe, Western	直	tə²/⁰+ȵdʑɑŋ³¹	1 7 8 9 4 1 3 7 4 8	AXT_ACCYLT	TE6_NTSAN3	8	8.T.C 8.E.V 8.6.T 8._._ 8.N.C 8.T.C 8.S.C 8.A.V 8.N.c 8.3.T	1.6 3.0 1.0 0.0 1.6 1.2 1.2 3.0 1.1 1.0	0	1157 1158
13411	chuanqiandian-Chen-2013-888-552-1		chuanqiandian	Chen-2013-888-552	ȵtɕaŋ³¹	ȵtɕaŋ³¹	ⁿtɕ a ŋ ³¹		Chen2013			直	1404	STRAIGHT	Chuanqiandian	chua1256					Chuanqiandian	直	ⁿtɕaŋ³¹	2 7 4 8	AXLT	CAN3	3	3.C.C 3.A.V 3.N.c 3.3.T	1.6 3.0 1.1 1.0	0	1154
13412	chuanqiandiancentralguizhou-Chen-2013-888-552-1		chuanqiandiancentralguizhou	Chen-2013-888-552	ȵtɕã²⁴	ȵtɕã²⁴	ⁿtɕ ã ²⁴		Chen2013			直	1404	STRAIGHT	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	直	ⁿtɕã²⁴	2 7 8	AXT	CA2	4	4.C.C 4.A.V 4.2.T	1.6 3.0 1.0	0	1154
13413	chuanqiandiansouthernguizhou-Chen-2013-888-552-1		chuanqiandiansouthernguizhou	Chen-2013-888-552	ȵtɕɔ⁵³	ȵtɕɔ⁵³	ⁿtɕ ɔ ⁵³		Chen2013			直	1404	STRAIGHT	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	直	ⁿtɕɔ⁵³	2 7 8	AXT	CU3	6	6.C.C 6.U.V 6.3.T	1.6 3.0 1.0	0	1154
13414	chuanqiandiannortheastyunnan-Chen-2013-888-552-1		chuanqiandiannortheastyunnan	Chen-2013-888-552	ȵtɕaɯ⁵⁵	ȵtɕaɯ⁵⁵	ⁿtɕ a ɯ ⁵⁵		Chen2013			直	1404	STRAIGHT	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	直	ⁿtɕaɯ⁵⁵	2 7 7 8	AXYT	CAI5	5	5.C.C 5.A.V 5.I.V 5.5.T	1.6 3.0 3.0 1.0	0	1156
13418	qiandongeast-Chen-2013-888-552-1		qiandongeast	Chen-2013-888-552	tei²²	tei²²	t ei ²²		Chen2013			直	1404	STRAIGHT	Qiandong, East	east2370					Qiandong, East	直	tei²²	1 7 8	AXT	TE1	9	9.T.C 9.E.V 9.1.T	1.6 3.0 1.0	0	1155
13420	qiandongwest-Chen-2013-888-552-1		qiandongwest	Chen-2013-888-552	te⁵⁵	te⁵⁵	t e ⁵⁵		Chen2013			直	1404	STRAIGHT	Qiandong, West						Qiandong, West	直	te⁵⁵	1 7 8	AXT	TE5	10	10.T.C 10.E.V 10.5.T	1.6 3.0 1.0	0	1155
13421	bahengwest-Chen-2013-888-552-1		bahengwest	Chen-2013-888-552	teŋ³³	teŋ³³	t e ŋ ³³		Chen2013			直	1404	STRAIGHT	Baheng, West	pahn1237					Baheng, West	直	teŋ³³	1 7 4 8	AXLT	TEN4	2	2.T.C 2.E.V 2.N.c 2.4.T	1.6 3.0 1.1 1.0	0	1155
13422	bahengeast-Chen-2013-888-552-1		bahengeast	Chen-2013-888-552	ȵtɕuŋ³⁵	ȵtɕuŋ³⁵	ⁿtɕ u ŋ ³⁵		Chen2013			直	1404	STRAIGHT	Baheng, East	pahn1237					Baheng, East	直	ⁿtɕuŋ³⁵	2 7 4 8	AXLT	CYN2	1	1.C.C 1.Y.V 1.N.c 1.2.T	1.6 3.0 1.1 1.0	0	1154
2065	chuanqiandian-Chen-2013-888-85-1		chuanqiandian	Chen-2013-888-85	plou⁴³mua¹³	plou⁴³mua¹³	p l ɔ ⁴³ + m ua ¹³		Chen2013			眉毛	1173	EYEBROW	Chuanqiandian	chua1256					Chuanqiandian	眉毛	plɔ⁴³+mua¹³	1 5 7 8 9 4 7 8	ACXT_AXT	PLU3_MY2	3	3.P.C 3.L.C 3.U.V 3.3.T 3._._ 3.M.C 3.Y.V 3.2.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	0	1161 1160
2066	chuanqiandiancentralguizhou-Chen-2013-888-85-1		chuanqiandiancentralguizhou	Chen-2013-888-85	sõ¹³mə̃²²	sõ¹³mə̃²²	s õ ¹³ + m ə̃ ²²		Chen2013			眉毛	1173	EYEBROW	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	眉毛	sõ¹³+mə̃²²	3 7 8 9 4 7 8	AXT_AXT	SU2_ME1	4	4.S.C 4.U.V 4.2.T 4._._ 4.M.C 4.E.V 4.1.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	1162 1160
2067	chuanqiandiansouthernguizhou-Chen-2013-888-85-1		chuanqiandiansouthernguizhou	Chen-2013-888-85	pɭɔ³²moŋ¹³	pɭɔ³²moŋ¹³	p ɭ ɔ ³² + m o ŋ ¹³		Chen2013			眉毛	1173	EYEBROW	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	眉毛	pɭɔ³²+moŋ¹³	1 5 7 8 9 4 7 4 8	ACXT_AXLT	PLU3_MUN2	6	6.P.C 6.L.C 6.U.V 6.3.T 6._._ 6.M.C 6.U.V 6.N.c 6.2.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0	1161 1160
2068	chuanqiandiannortheastyunnan-Chen-2013-888-85-1		chuanqiandiannortheastyunnan	Chen-2013-888-85	tɬau⁵⁵mɦa¹¹	tɬau⁵⁵mɦa¹¹	tɬ au ⁵⁵ + m ɦ a ¹¹		Chen2013			眉毛	1173	EYEBROW	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	眉毛	tɬau⁵⁵+mɦa¹¹	1 7 8 9 4 3 7 8	AXT_ACYT	TA5_MHA1	5	5.T.C 5.A.V 5.5.T 5._._ 5.M.C 5.H.C 5.A.V 5.1.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	0	1163 1160
2072	qiandongeast-Chen-2013-888-85-1		qiandongeast	Chen-2013-888-85	ɬjo²⁴mi⁵³	ɬjo²⁴mi⁵³	ɬ j o ²⁴ + m i ⁵³		Chen2013			眉毛	1173	EYEBROW	Qiandong, East	east2370					Qiandong, East	眉毛	ɬjo²⁴+mi⁵³	5 6 7 8 9 4 7 8	ACXT_AXT	LJU2_MI3	9	9.L.C 9.J.C 9.U.V 9.2.T 9._._ 9.M.C 9.I.V 9.3.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	0	1164 1160
2074	qiandongwest-Chen-2013-888-85-1		qiandongwest	Chen-2013-888-85	hɔ¹³ni⁵⁵	hɔ¹³ni⁵⁵	h ɔ ¹³ + n i ⁵⁵		Chen2013			眉毛	1173	EYEBROW	Qiandong, West						Qiandong, West	眉毛	hɔ¹³+ni⁵⁵	3 7 8 9 4 7 8	AXT_AXT	HU2_NI5	10	10.H.C 10.U.V 10.2.T 10._._ 10.N.C 10.I.V 10.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	1165 1160
2075	bahengwest-Chen-2013-888-85-1		bahengwest	Chen-2013-888-85	ti³⁵mei⁴⁴	ti³⁵mei⁴⁴	t i ³⁵ + m ei ⁴⁴		Chen2013			眉毛	1173	EYEBROW	Baheng, West	pahn1237					Baheng, West	眉毛	ti³⁵+mei⁴⁴	1 7 8 9 4 7 8	AXT_AXT	TI2_ME5	2	2.T.C 2.I.V 2.2.T 2._._ 2.M.C 2.E.V 2.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	1159 1160
2063	luobuoheeastern-Chen-2013-888-85-1		luobuoheeastern	Chen-2013-888-85	tə⁰²pləu³¹ma²⁴	tə⁰²pləu³¹ma²⁴	t ə ²/⁰ + p l əu ³¹ + m a ²⁴		Chen2013			眉毛	1173	EYEBROW	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	眉毛	tə²/⁰+pləu³¹+ma²⁴	1 7 8 9 1 5 7 8 9 4 7 8	AXT_ACXT_AXT	TE6_PLE3_MA2	7	7.T.C 7.E.V 7.6.T 7._._ 7.P.C 7.L.C 7.E.V 7.3.T 7._._ 7.M.C 7.A.V 7.2.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	0	1163 1161 1160
2064	luobuohewestern-Chen-2013-888-85-1		luobuohewestern	Chen-2013-888-85	tə⁰²pləu³¹mɑ³⁵	tə⁰²pləu³¹mɑ³⁵	t ə ²/⁰ + p l əu ³¹ + m ɑ ³⁵		Chen2013			眉毛	1173	EYEBROW	Luobuohe, Western	luop1235					Luobuohe, Western	眉毛	tə²/⁰+pləu³¹+mɑ³⁵	1 7 8 9 1 5 7 8 9 4 7 8	AXT_ACXT_AXT	TE6_PLE3_MA2	8	8.T.C 8.E.V 8.6.T 8._._ 8.P.C 8.L.C 8.E.V 8.3.T 8._._ 8.M.C 8.A.V 8.2.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	0	1163 1161 1160
2076	bahengeast-Chen-2013-888-85-1		bahengeast	Chen-2013-888-85	pi³⁵me³¹	pi³⁵me³¹	p i ³⁵ + m e ³¹		Chen2013			眉毛	1173	EYEBROW	Baheng, East	pahn1237					Baheng, East	眉毛	pi³⁵+me³¹	1 7 8 9 4 7 8	AXT_AXT	PI2_ME3	1	1.P.C 1.I.V 1.2.T 1._._ 1.M.C 1.E.V 1.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	1159 1160
18051	chuanqiandian-Chen-2013-888-743-1		chuanqiandian	Chen-2013-888-743	po²⁴	po²⁴	p o ²⁴		Chen2013			看见	1409	SEE	Chuanqiandian	chua1256					Chuanqiandian	看见	po²⁴	1 7 8	AXT	PU2	3	3.P.C 3.U.V 3.2.T	1.6 3.0 1.0	0	1166
18054	chuanqiandiannortheastyunnan-Chen-2013-888-743-1		chuanqiandiannortheastyunnan	Chen-2013-888-743	bɦo³¹	bɦo³¹	bʰ o ³¹		Chen2013			看见	1409	SEE	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	看见	bʰo³¹	1 7 8	AXT	PU3	5	5.P.C 5.U.V 5.3.T	1.6 3.0 1.0	0	1166
18049	luobuoheeastern-Chen-2013-888-743-1		luobuoheeastern	Chen-2013-888-743	vu³³	vu³³	v u ³³		Chen2013			看见	1409	SEE	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	看见	vu³³	3 7 8	AXT	BY4	7	7.B.C 7.Y.V 7.4.T	1.6 3.0 1.0	0	1166
18050	luobuohewestern-Chen-2013-888-743-1		luobuohewestern	Chen-2013-888-743	mbu³¹	mbu³¹	ⁿb u ³¹		Chen2013			看见	1409	SEE	Luobuohe, Western	luop1235					Luobuohe, Western	看见	ⁿbu³¹	1 7 8	AXT	PY3	8	8.P.C 8.Y.V 8.3.T	1.6 3.0 1.0	0	1166
18052	chuanqiandiancentralguizhou-Chen-2013-888-743-1		chuanqiandiancentralguizhou	Chen-2013-888-743	pə⁵⁵	pə⁵⁵	p ə ⁵⁵		Chen2013			看见	1409	SEE	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	看见	pə⁵⁵	1 7 8	AXT	PE5	4	4.P.C 4.E.V 4.5.T	1.6 3.0 1.0	0	1166
18053	chuanqiandiansouthernguizhou-Chen-2013-888-743-1		chuanqiandiansouthernguizhou	Chen-2013-888-743	po²¹	po²¹	p o ²¹		Chen2013			看见	1409	SEE	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	看见	po²¹	1 7 8	AXT	PU3	6	6.P.C 6.U.V 6.3.T	1.6 3.0 1.0	0	1166
18058	qiandongeast-Chen-2013-888-743-1		qiandongeast	Chen-2013-888-743	peŋ¹³	peŋ¹³	p e ŋ ¹³		Chen2013			看见	1409	SEE	Qiandong, East	east2370					Qiandong, East	看见	peŋ¹³	1 7 4 8	AXLT	PEN2	9	9.P.C 9.E.V 9.N.c 9.2.T	1.6 3.0 1.1 1.0	0	1166
18060	qiandongwest-Chen-2013-888-743-1		qiandongwest	Chen-2013-888-743	pu⁵³	pu⁵³	p u ⁵³		Chen2013			看见	1409	SEE	Qiandong, West						Qiandong, West	看见	pu⁵³	1 7 8	AXT	PY3	10	10.P.C 10.Y.V 10.3.T	1.6 3.0 1.0	0	1166
18061	bahengwest-Chen-2013-888-743-1		bahengwest	Chen-2013-888-743	pa⁴²	pa⁴²	p a ⁴²		Chen2013			看见	1409	SEE	Baheng, West	pahn1237					Baheng, West	看见	pa⁴²	1 7 8	AXT	PA3	2	2.P.C 2.A.V 2.3.T	1.6 3.0 1.0	0	1166
18062	bahengeast-Chen-2013-888-743-1		bahengeast	Chen-2013-888-743	pʰa³¹	pʰa³¹	pʰ a ³¹		Chen2013			看见	1409	SEE	Baheng, East	pahn1237					Baheng, East	看见	pʰa³¹	1 7 8	AXT	PA3	1	1.P.C 1.A.V 1.3.T	1.6 3.0 1.0	0	1166
2088	luobuoheeastern-Chen-2013-888-86-1		luobuoheeastern	Chen-2013-888-86	ʔa⁰²ma²⁴	ʔa⁰²ma²⁴	ʔ a ²/⁰ + m a ²⁴		Chen2013			眼睛	1248	EYE	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	眼睛	ʔa²/⁰+ma²⁴	1 7 8 9 4 7 8	AXT_AXT	HA6_MA2	7	7.H.C 7.A.V 7.6.T 7._._ 7.M.C 7.A.V 7.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	1	1171 1168
