ID	ID	LOCAL_ID	LANGUAGE_ID	PARAMETER_ID	VALUE	FORM	SEGMENTS	COMMENT	SOURCE	COGNACY	LOAN	CONCEPT_NAME	CONCEPT_CONCEPTICON_ID	CONCEPT_CONCEPTICON_GLOSS	LANGUAGE_NAME	LANGUAGE_GLOTTOCODE	LANGUAGE_GLOTTOLOG_NAME	LANGUAGE_ISO639P3CODE	LANGUAGE_MACROAREA	LANGUAGE_FAMILY	DOCULECT	CONCEPT	IPA	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	COGIDS	STRUCTURE	ALIGNMENT	TOKENS	CROSSIDS
9673	qiandongeast-Chen-2013-888-399-1		qiandongeast	Chen-2013-888-399	leu²²tʰi²⁴	leu²²tʰi²⁴	l eu ²² + tʰ i ²⁴		Chen2013			梯子	1464	LADDER	Qiandong, East	east2370					qiandongeast	梯子	leu²²+tʰi²⁴	5 7 8 9 1 7 8	AXT_AXT	LE1_TI2	9	9.L.C 9.E.V 9.1.T 9._._ 9.T.C 9.I.V 9.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	2097 2093	i n t + i n t	l eu ²² + tʰ i ²⁴	l eu ²² + tʰ i ²⁴	2097 2093
9675	qiandongwest-Chen-2013-888-399-1		qiandongwest	Chen-2013-888-399	tjẽ²²	tjẽ²²	t j ẽ ²²		Chen2013			梯子	1464	LADDER	Qiandong, West						qiandongwest	梯子	tjẽ²²	1 6 7 8	ACXT	TJE1	10	10.T.C 10.J.C 10.E.V 10.1.T	1.6 1.2 3.0 1.0	0	2096	i m n t	t j ẽ ²²	t j ẽ ²²	2096
9676	bahengwest-Chen-2013-888-399-1		bahengwest	Chen-2013-888-399	tʰai⁵⁵	tʰai⁵⁵	tʰ ai ⁵⁵		Chen2013			梯子	1464	LADDER	Baheng, West	pahn1237					bahengwest	梯子	tʰai⁵⁵	1 7 8	AXT	TA5	2	2.T.C 2.A.V 2.5.T	1.6 3.0 1.0	0	2094	i n t	tʰ ai ⁵⁵	tʰ ai ⁵⁵	2094
9677	bahengeast-Chen-2013-888-399-1		bahengeast	Chen-2013-888-399	tʰei⁵⁵	tʰei⁵⁵	tʰ ei ⁵⁵		Chen2013			梯子	1464	LADDER	Baheng, East	pahn1237					bahengeast	梯子	tʰei⁵⁵	1 7 8	AXT	TE5	1	1.T.C 1.E.V 1.5.T	1.6 3.0 1.0	0	2094	i n t	tʰ ei ⁵⁵	tʰ ei ⁵⁵	2094
19540	bahengwest-Chen-2013-888-804-1		bahengwest	Chen-2013-888-804	ȵi⁴²	ȵi⁴²	ȵ i ⁴²		Chen2013			梳	2070	COMB (VERB)	Baheng, West	pahn1237					bahengwest	梳	ȵi⁴²	4 7 8	AXT	NI3	2	2.N.C 2.I.V 2.3.T	1.6 3.0 1.0	0	2103	i n t	ȵ i ⁴²	ȵ i ⁴²	2103
19530	luobuoheeastern-Chen-2013-888-804-1		luobuoheeastern	Chen-2013-888-804	pʰu³¹	pʰu³¹	pʰ u ³¹		Chen2013			梳	2070	COMB (VERB)	Luobuohe, Eastern	luop1235					luobuoheeastern	梳	pʰu³¹	1 7 8	AXT	PY3	7	7.P.C 7.Y.V 7.3.T	1.6 3.0 1.0	0	2099	i n t	pʰ u ³¹	pʰ u ³¹	2099
19531	luobuohewestern-Chen-2013-888-804-1		luobuohewestern	Chen-2013-888-804	pʰu³¹	pʰu³¹	pʰ u ³¹		Chen2013			梳	2070	COMB (VERB)	Luobuohe, Western	luop1235					luobuohewestern	梳	pʰu³¹	1 7 8	AXT	PY3	8	8.P.C 8.Y.V 8.3.T	1.6 3.0 1.0	0	2099	i n t	pʰ u ³¹	pʰ u ³¹	2099
19532	chuanqiandian-Chen-2013-888-804-1		chuanqiandian	Chen-2013-888-804	ntʂi³³	ntʂi³³	ⁿtʂ i ³³		Chen2013			梳	2070	COMB (VERB)	Chuanqiandian	chua1256					chuanqiandian	梳	ⁿtʂi³³	1 7 8	AXT	TI4	3	3.T.C 3.I.V 3.4.T	1.6 3.0 1.0	0	2100	i n t	ⁿtʂ - i ³³	ⁿt ʂ i ³³	2100
19533	chuanqiandiansouthernguizhou-Chen-2013-888-804-1		chuanqiandiansouthernguizhou	Chen-2013-888-804	ntsɿ⁴⁴	ntsɿ⁴⁴	ⁿts ɿ ⁴⁴		Chen2013			梳	2070	COMB (VERB)	Chuanqiandian, Southern Guizhou	cent1394					chuanqiandiansouthernguizhou	梳	ⁿtsɿ⁴⁴	2 7 8	AXT	CI5	6	6.C.C 6.I.V 6.5.T	1.6 3.0 1.0	0	2102	i n t	ⁿts ɿ ⁴⁴	ⁿt s ɿ ⁴⁴	2102
19534	chuanqiandiannortheastyunnan-Chen-2013-888-804-1		chuanqiandiannortheastyunnan	Chen-2013-888-804	ɳtʂʅ¹¹	ɳtʂʅ¹¹	ɳ tʂ ʅ ¹¹		Chen2013			梳	2070	COMB (VERB)	Chuanqiandian, Northeast Yunnan	larg1235					chuanqiandiannortheastyunnan	梳	ɳtʂʅ¹¹	4 1 7 8	ACYT	NTI1	5	5.N.C 5.T.C 5.I.V 5.1.T	1.6 1.2 3.0 1.0	0	2100	i m n t	ɳ tʂ ʅ ¹¹	ɳ t ʂ ʅ ¹¹	2100
19539	qiandongwest-Chen-2013-888-804-1		qiandongwest	Chen-2013-888-804	ɕa¹¹	ɕa¹¹	ɕ a ¹¹		Chen2013			梳	2070	COMB (VERB)	Qiandong, West						qiandongwest	梳	ɕa¹¹	3 7 8	AXT	SA1	10	10.S.C 10.A.V 10.1.T	1.6 3.0 1.0	0	2101	i n t	ɕ a ¹¹	ɕ a ¹¹	2101
19541	bahengeast-Chen-2013-888-804-1		bahengeast	Chen-2013-888-804	hei³⁵	hei³⁵	h ei ³⁵		Chen2013			梳	2070	COMB (VERB)	Baheng, East	pahn1237					bahengeast	梳	hei³⁵	3 7 8	AXT	HE2	1	1.H.C 1.E.V 1.2.T	1.6 3.0 1.0	0	2104	i n t	h ei ³⁵	h ei ³⁵	2104
9857	luobuoheeastern-Chen-2013-888-407-1		luobuoheeastern	Chen-2013-888-407	qo⁰⁵ji²⁴	qo⁰⁵ji²⁴	q o ⁵/⁰ + j i ²⁴		Chen2013			梳子	1475	COMB	Luobuohe, Eastern	luop1235					luobuoheeastern	梳子	qo⁵/⁰+ji²⁴	1 7 8 9 6 7 8	AXT_AXT	KU6_JI2	7	7.K.C 7.U.V 7.6.T 7._._ 7.J.C 7.I.V 7.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	2110 2106	i n t + m n t	q o ⁵/⁰ + j i ²⁴	q o ⁵ / ⁰ + j i ²⁴	2110 2106
9858	luobuohewestern-Chen-2013-888-407-1		luobuohewestern	Chen-2013-888-407	ʔə⁰²ji³⁵	ʔə⁰²ji³⁵	ʔ ə ²/⁰ + j i ³⁵		Chen2013			梳子	1475	COMB	Luobuohe, Western	luop1235					luobuohewestern	梳子	ʔə²/⁰+ji³⁵	1 7 8 9 6 7 8	AXT_AXT	HE6_JI2	8	8.H.C 8.E.V 8.6.T 8._._ 8.J.C 8.I.V 8.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	2107 2106	i n t + m n t	ʔ ə ²/⁰ + j i ³⁵	ʔ ə ² / ⁰ + j i ³⁵	13 2106
9860	chuanqiandiancentralguizhou-Chen-2013-888-407-1		chuanqiandiancentralguizhou	Chen-2013-888-407	ʐa²²	ʐa²²	ʐ a ²²		Chen2013			梳子	1475	COMB	Chuanqiandian, Central Guizhou	nort2749					chuanqiandiancentralguizhou	梳子	ʐa²²	3 7 8	AXT	SA1	4	4.S.C 4.A.V 4.1.T	1.6 3.0 1.0	0	2105	i n t	ʐ a ²²	ʐ a ²²	2105
9861	chuanqiandiansouthernguizhou-Chen-2013-888-407-1		chuanqiandiansouthernguizhou	Chen-2013-888-407	ʐə¹³	ʐə¹³	ʐ ə ¹³		Chen2013			梳子	1475	COMB	Chuanqiandian, Southern Guizhou	cent1394					chuanqiandiansouthernguizhou	梳子	ʐə¹³	3 7 8	AXT	SE2	6	6.S.C 6.E.V 6.2.T	1.6 3.0 1.0	0	2105	i n t	ʐ ə ¹³	ʐ ə ¹³	2105
9862	chuanqiandiannortheastyunnan-Chen-2013-888-407-1		chuanqiandiannortheastyunnan	Chen-2013-888-407	za⁵³	za⁵³	z a ⁵³		Chen2013			梳子	1475	COMB	Chuanqiandian, Northeast Yunnan	larg1235					chuanqiandiannortheastyunnan	梳子	za⁵³	3 7 8	AXT	SA3	5	5.S.C 5.A.V 5.3.T	1.6 3.0 1.0	0	2105	i n t	z a ⁵³	z a ⁵³	2105
9866	qiandongeast-Chen-2013-888-407-1		qiandongeast	Chen-2013-888-407	ʑɛ⁵³	ʑɛ⁵³	ʑ ɛ ⁵³		Chen2013			梳子	1475	COMB	Qiandong, East	east2370					qiandongeast	梳子	ʑɛ⁵³	3 7 8	AXT	SE3	9	9.S.C 9.E.V 9.3.T	1.6 3.0 1.0	0	2105	i n t	ʑ ɛ ⁵³	ʑ ɛ ⁵³	2105
9868	qiandongwest-Chen-2013-888-407-1		qiandongwest	Chen-2013-888-407	ɣæ²²	ɣæ²²	ɣ æ ²²		Chen2013			梳子	1475	COMB	Qiandong, West						qiandongwest	梳子	ɣæ²²	3 7 8	AXT	GE1	10	10.G.C 10.E.V 10.1.T	1.6 3.0 1.0	0	2105	i n t	ɣ æ ²²	ɣ æ ²²	2105
9869	bahengwest-Chen-2013-888-407-1		bahengwest	Chen-2013-888-407	ʔa⁰³ji⁴⁴	ʔa⁰³ji⁴⁴	ʔ a ³/⁰ + j i ⁴⁴		Chen2013			梳子	1475	COMB	Baheng, West	pahn1237					bahengwest	梳子	ʔa³/⁰+ji⁴⁴	1 7 8 9 6 7 8	AXT_AXT	HA6_JI5	2	2.H.C 2.A.V 2.6.T 2._._ 2.J.C 2.I.V 2.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	2107 2106	i n t + m n t	ʔ a ³/⁰ + j i ⁴⁴	ʔ a ³ / ⁰ + j i ⁴⁴	13 2106
9870	bahengeast-Chen-2013-888-407-1		bahengeast	Chen-2013-888-407	la⁰³hei³⁵	la⁰³hei³⁵	l a ³/⁰ + h ei ³⁵		Chen2013			梳子	1475	COMB	Baheng, East	pahn1237					bahengeast	梳子	la³/⁰+hei³⁵	5 7 8 9 3 7 8	AXT_AXT	LA6_HE2	1	1.L.C 1.A.V 1.6.T 1._._ 1.H.C 1.E.V 1.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	2109 2108	i n t + i n t	l a ³/⁰ + h ei ³⁵	l a ³ / ⁰ + h ei ³⁵	2109 2108
9859	chuanqiandian-Chen-2013-888-407-1		chuanqiandian	Chen-2013-888-407	ʐua¹³	ʐua¹³	ʐ ua ¹³		Chen2013			梳子	1475	COMB	Chuanqiandian	chua1256					chuanqiandian	梳子	ʐua¹³	3 7 8	AXT	SY2	3	3.S.C 3.Y.V 3.2.T	1.6 3.0 1.0	1	2105	i n t	ʐ ua ¹³	ʐ ua ¹³	2105
7618	luobuoheeastern-Chen-2013-888-313-1		luobuoheeastern	Chen-2013-888-313	pu³¹men³¹	pu³¹men³¹	p u ³¹ + m e n ³¹		Chen2013			棉絮			Luobuohe, Eastern	luop1235					luobuoheeastern	棉絮	pu³¹+men³¹	1 7 8 9 4 7 4 8	AXT_AXLT	PY3_MEN3	7	7.P.C 7.Y.V 7.3.T 7._._ 7.M.C 7.E.V 7.N.c 7.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0	2112 2111	i n t + i n c t	p u ³¹ + m - e n ³¹	p u ³¹ + m e n ³¹	2112 2111
7619	chuanqiandian-Chen-2013-888-313-1		chuanqiandian	Chen-2013-888-313	paŋ¹³	paŋ¹³	p a ŋ ¹³		Chen2013			棉絮			Chuanqiandian	chua1256					chuanqiandian	棉絮	paŋ¹³	1 7 4 8	AXLT	PAN2	3	3.P.C 3.A.V 3.N.c 3.2.T	1.6 3.0 1.1 1.0	0	2113	i n c t	p a ŋ ¹³	p a ŋ ¹³	2113
7620	chuanqiandiancentralguizhou-Chen-2013-888-313-1		chuanqiandiancentralguizhou	Chen-2013-888-313	lɛ⁴²	lɛ⁴²	l ɛ ⁴²		Chen2013			棉絮			Chuanqiandian, Central Guizhou	nort2749					chuanqiandiancentralguizhou	棉絮	lɛ⁴²	5 7 8	AXT	LE3	4	4.L.C 4.E.V 4.3.T	1.6 3.0 1.0	0	2114	i n t	l ɛ ⁴²	l ɛ ⁴²	2114
7621	chuanqiandiansouthernguizhou-Chen-2013-888-313-1		chuanqiandiansouthernguizhou	Chen-2013-888-313	lu³²sæ³⁵	lu³²sæ³⁵	l u ³² + s æ ³⁵		Chen2013			棉絮			Chuanqiandian, Southern Guizhou	cent1394					chuanqiandiansouthernguizhou	棉絮	lu³²+sæ³⁵	5 7 8 9 3 7 8	AXT_AXT	LY3_SE2	6	6.L.C 6.Y.V 6.3.T 6._._ 6.S.C 6.E.V 6.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	2114 2111	i n t + i n t	l u ³² + s - æ - ³⁵	l u ³² + s æ ³⁵	2114 2111
7622	chuanqiandiannortheastyunnan-Chen-2013-888-313-1		chuanqiandiannortheastyunnan	Chen-2013-888-313	pʰai⁵⁵ʔa³³bɦaɯ³⁵su¹¹lɦu¹¹	pʰai⁵⁵ʔa³³bɦaɯ³⁵su¹¹lɦu¹¹	pʰ ai ⁵⁵ + ʔ a ³³ + b ɦ aɯ ³⁵ + s u ¹¹ + lʱ u ¹¹		Chen2013			棉絮			Chuanqiandian, Northeast Yunnan	larg1235					chuanqiandiannortheastyunnan	棉絮	pʰai⁵⁵+ʔa³³+bɦaɯ³⁵+su¹¹+lʱu¹¹	1 7 8 9 1 7 8 9 1 3 7 8 9 3 7 8 9 5 7 8	AXT_AXT_ACXT_AXT_AXT	PA5_HA4_PHA2_SY1_LY1	5	5.P.C 5.A.V 5.5.T 5._._ 5.H.C 5.A.V 5.4.T 5._._ 5.P.C 5.H.C 5.A.V 5.2.T 5._._ 5.S.C 5.Y.V 5.1.T 5._._ 5.L.C 5.Y.V 5.1.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	2112 2111 2115 2116 2117	i n t + i n t + i m n t + i n t + i n t	pʰ ai ⁵⁵ + ʔ - a - ³³ + b ɦ aɯ ³⁵ + s u ¹¹ + lʱ u ¹¹	pʰ ai ⁵⁵ + ʔ a ³³ + b ɦ aɯ ³⁵ + s u ¹¹ + lʱ u ¹¹	2112 2111 2115 2116 2117
7626	qiandongeast-Chen-2013-888-313-1		qiandongeast	Chen-2013-888-313	pue²⁴mien²²	pue²⁴mien²²	p ue ²⁴ + m i e n ²²		Chen2013			棉絮			Qiandong, East	east2370					qiandongeast	棉絮	pue²⁴+mien²²	1 7 8 9 4 7 7 4 8	AXT_AXYLT	PY2_MIEN1	9	9.P.C 9.Y.V 9.2.T 9._._ 9.M.C 9.I.V 9.E.V 9.N.c 9.1.T	1.6 3.0 1.0 0.0 1.6 3.0 3.0 1.1 1.0	0	2112 2111	i n t + i m n c t	p ue ²⁴ + m i e n ²²	p ue ²⁴ + m ie n ²²	2112 2111
7628	qiandongwest-Chen-2013-888-313-1		qiandongwest	Chen-2013-888-313	puŋ²²ʔeu⁴⁴	puŋ²²ʔeu⁴⁴	p u ŋ ²² + ʔ eu ⁴⁴		Chen2013			棉絮			Qiandong, West						qiandongwest	棉絮	puŋ²²+ʔeu⁴⁴	1 7 4 8 9 1 7 8	AXLT_AXT	PYN1_HE5	10	10.P.C 10.Y.V 10.N.c 10.1.T 10._._ 10.H.C 10.E.V 10.5.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	0	2113 2111	i n c t + i n t	p u ŋ ²² + ʔ - eu - ⁴⁴	p u ŋ ²² + ʔ eu ⁴⁴	2113 2111
7629	bahengwest-Chen-2013-888-313-1		bahengwest	Chen-2013-888-313	ʔa⁰³pʰaŋ⁵⁵	ʔa⁰³pʰaŋ⁵⁵	ʔ a ³/⁰ + pʰ a ŋ ⁵⁵		Chen2013			棉絮			Baheng, West	pahn1237					bahengwest	棉絮	ʔa³/⁰+pʰaŋ⁵⁵	1 7 8 9 1 7 4 8	AXT_AXLT	HA6_PAN5	2	2.H.C 2.A.V 2.6.T 2._._ 2.P.C 2.A.V 2.N.c 2.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0	2111 2113	i n t + i n c t	ʔ - a - ³/⁰ + pʰ a ŋ ⁵⁵	ʔ a ³ / ⁰ + pʰ a ŋ ⁵⁵	2111 2113
7630	bahengeast-Chen-2013-888-313-1		bahengeast	Chen-2013-888-313	pau⁴⁴pʰuŋ⁵⁵	pau⁴⁴pʰuŋ⁵⁵	p au ⁴⁴ + pʰ u ŋ ⁵⁵		Chen2013			棉絮			Baheng, East	pahn1237					bahengeast	棉絮	pau⁴⁴+pʰuŋ⁵⁵	1 7 8 9 1 7 4 8	AXT_AXLT	PA5_PYN5	1	1.P.C 1.A.V 1.5.T 1._._ 1.P.C 1.Y.V 1.N.c 1.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0	2112 2113	i n t + i n c t	p au ⁴⁴ + pʰ u ŋ ⁵⁵	p au ⁴⁴ + pʰ u ŋ ⁵⁵	2112 2113
7055	luobuoheeastern-Chen-2013-888-290-1		luobuoheeastern	Chen-2013-888-290	ʔa⁰²men³¹	ʔa⁰²men³¹	ʔ a ²/⁰ + m e n ³¹		Chen2013			棉花	1850	COTTON	Luobuohe, Eastern	luop1235					luobuoheeastern	棉花	ʔa²/⁰+men³¹	1 7 8 9 4 7 4 8	AXT_AXLT	HA6_MEN3	7	7.H.C 7.A.V 7.6.T 7._._ 7.M.C 7.E.V 7.N.c 7.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0	2119 2120	i n t + i n c t	ʔ - a ²/⁰ + m - e n ³¹	ʔ a ² / ⁰ + m e n ³¹	2119 2129
7056	luobuohewestern-Chen-2013-888-290-1		luobuohewestern	Chen-2013-888-290	ʔə⁰²men³¹	ʔə⁰²men³¹	ʔ ə ²/⁰ + m e n ³¹		Chen2013			棉花	1850	COTTON	Luobuohe, Western	luop1235					luobuohewestern	棉花	ʔə²/⁰+men³¹	1 7 8 9 4 7 4 8	AXT_AXLT	HE6_MEN3	8	8.H.C 8.E.V 8.6.T 8._._ 8.M.C 8.E.V 8.N.c 8.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0	2119 2120	i n t + i n c t	ʔ - ə ²/⁰ + m - e n ³¹	ʔ ə ² / ⁰ + m e n ³¹	2119 2129
7057	chuanqiandian-Chen-2013-888-290-1		chuanqiandian	Chen-2013-888-290	paŋ³¹	paŋ³¹	p a ŋ ³¹		Chen2013			棉花	1850	COTTON	Chuanqiandian	chua1256					chuanqiandian	棉花	paŋ³¹	1 7 4 8	AXLT	PAN3	3	3.P.C 3.A.V 3.N.c 3.3.T	1.6 3.0 1.1 1.0	1	2123	i n c t	p a ŋ ³¹	p a ŋ ³¹	2123
7058	chuanqiandiancentralguizhou-Chen-2013-888-290-1		chuanqiandiancentralguizhou	Chen-2013-888-290	hɛ⁴²	hɛ⁴²	h ɛ ⁴²		Chen2013			棉花	1850	COTTON	Chuanqiandian, Central Guizhou	nort2749					chuanqiandiancentralguizhou	棉花	hɛ⁴²	3 7 8	AXT	HE3	4	4.H.C 4.E.V 4.3.T	1.6 3.0 1.0	0	2119	i n t	h - ɛ ⁴²	h ɛ ⁴²	2119
7059	chuanqiandiansouthernguizhou-Chen-2013-888-290-1		chuanqiandiansouthernguizhou	Chen-2013-888-290	wæ³⁵	wæ³⁵	w æ ³⁵		Chen2013			棉花	1850	COTTON	Chuanqiandian, Southern Guizhou	cent1394					chuanqiandiansouthernguizhou	棉花	wæ³⁵	6 7 8	AXT	WE2	6	6.W.C 6.E.V 6.2.T	1.6 3.0 1.0	0	2119	m n t	- w æ ³⁵	w æ ³⁵	2119
7060	chuanqiandiannortheastyunnan-Chen-2013-888-290-1		chuanqiandiannortheastyunnan	Chen-2013-888-290	ʔa³³bɦaɯ³⁵su¹¹lɦu¹¹	ʔa³³bɦaɯ³⁵su¹¹lɦu¹¹	ʔ a ³³ + b ɦ aɯ ³⁵ + s u ¹¹ + lʱ u ¹¹		Chen2013			棉花	1850	COTTON	Chuanqiandian, Northeast Yunnan	larg1235					chuanqiandiannortheastyunnan	棉花	ʔa³³+bɦaɯ³⁵+su¹¹+lʱu¹¹	1 7 8 9 1 3 7 8 9 3 7 8 9 5 7 8	AXT_ACXT_AXT_AXT	HA4_PHA2_SY1_LY1	5	5.H.C 5.A.V 5.4.T 5._._ 5.P.C 5.H.C 5.A.V 5.2.T 5._._ 5.S.C 5.Y.V 5.1.T 5._._ 5.L.C 5.Y.V 5.1.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	2119 2118 2118 2121	i n t + i m n t + i n t + i n t	ʔ - a ³³ + b ɦ aɯ ³⁵ + b ɦ aɯ ³⁵ + lʱ u ¹¹	ʔ a ³³ + b ɦ aɯ ³⁵ + s u ¹¹ + lʱ u ¹¹	2119 2118 2118 2121
7064	qiandongeast-Chen-2013-888-290-1		qiandongeast	Chen-2013-888-290	mien²²	mien²²	m i e n ²²		Chen2013			棉花	1850	COTTON	Qiandong, East	east2370					qiandongeast	棉花	mien²²	4 7 7 4 8	AXYLT	MIEN1	9	9.M.C 9.I.V 9.E.V 9.N.c 9.1.T	1.6 3.0 3.0 1.1 1.0	0	2120	i m n c t	m i e n ²²	m ie n ²²	2129
7066	qiandongwest-Chen-2013-888-290-1		qiandongwest	Chen-2013-888-290	pei¹³ɕʰue⁴⁴	pei¹³ɕʰue⁴⁴	p ei ¹³ + ɕʰ ue ⁴⁴		Chen2013			棉花	1850	COTTON	Qiandong, West						qiandongwest	棉花	pei¹³+ɕʰue⁴⁴	1 7 8 9 3 7 8	AXT_AXT	PE2_SY5	10	10.P.C 10.E.V 10.2.T 10._._ 10.S.C 10.Y.V 10.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	2122 2118	i n t + i n t	p ei ¹³ + ɕʰ - ue ⁴⁴	p ei ¹³ + ɕʰ ue ⁴⁴	2122 2118
7067	bahengwest-Chen-2013-888-290-1		bahengwest	Chen-2013-888-290	mu³³ha⁵⁵	mu³³ha⁵⁵	m u ³³ + h a ⁵⁵		Chen2013			棉花	1850	COTTON	Baheng, West	pahn1237					bahengwest	棉花	mu³³+ha⁵⁵	4 7 8 9 3 7 8	AXT_AXT	MY4_HA5	2	2.M.C 2.Y.V 2.4.T 2._._ 2.H.C 2.A.V 2.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	2120 2118	i n t + i n t	m - u - ³³ + h - a ⁵⁵	m u ³³ + h a ⁵⁵	2129 2118
7068	bahengeast-Chen-2013-888-290-1		bahengeast	Chen-2013-888-290	me³³hua⁵⁵	me³³hua⁵⁵	m e ³³ + h ua ⁵⁵		Chen2013			棉花	1850	COTTON	Baheng, East	pahn1237					bahengeast	棉花	me³³+hua⁵⁵	4 7 8 9 3 7 8	AXT_AXT	ME4_HY5	1	1.M.C 1.E.V 1.4.T 1._._ 1.H.C 1.Y.V 1.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	2120 2118	i n t + i n t	m - e - ³³ + h - ua ⁵⁵	m e ³³ + h ua ⁵⁵	2129 2118
7155	luobuoheeastern-Chen-2013-888-294-1		luobuoheeastern	Chen-2013-888-294	ʔa⁰²ʐu²⁴pu³¹men³¹	ʔa⁰²ʐu²⁴pu³¹men³¹	ʔ a ²/⁰ + ʐ u ²⁴ + p u ³¹ + m e n ³¹		Chen2013			棉衣			Luobuohe, Eastern	luop1235					luobuoheeastern	棉衣	ʔa²/⁰+ʐu²⁴+pu³¹+men³¹	1 7 8 9 3 7 8 9 1 7 8 9 4 7 4 8	AXT_AXT_AXT_AXLT	HA6_SY2_PY3_MEN3	7	7.H.C 7.A.V 7.6.T 7._._ 7.S.C 7.Y.V 7.2.T 7._._ 7.P.C 7.Y.V 7.3.T 7._._ 7.M.C 7.E.V 7.N.c 7.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0	2124 2125 2126 2128	i n t + i n t + i n t + i n c t	ʔ a ²/⁰ + ʐ u ²⁴ + p - u - ³¹ + m e n ³¹	ʔ a ² / ⁰ + ʐ u ²⁴ + p u ³¹ + m e n ³¹	4744 2125 2126 2128
7156	luobuohewestern-Chen-2013-888-294-1		luobuohewestern	Chen-2013-888-294	ʔə⁰²ʐu³⁵men³¹	ʔə⁰²ʐu³⁵men³¹	ʔ ə ²/⁰ + ʐ u ³⁵ + m e n ³¹		Chen2013			棉衣			Luobuohe, Western	luop1235					luobuohewestern	棉衣	ʔə²/⁰+ʐu³⁵+men³¹	1 7 8 9 3 7 8 9 4 7 4 8	AXT_AXT_AXLT	HE6_SY2_MEN3	8	8.H.C 8.E.V 8.6.T 8._._ 8.S.C 8.Y.V 8.2.T 8._._ 8.M.C 8.E.V 8.N.c 8.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0	2124 2125 2129	i n t + i n t + i n c t	ʔ ə ²/⁰ + ʐ u ³⁵ + m - e n ³¹	ʔ ə ² / ⁰ + ʐ u ³⁵ + m e n ³¹	4744 2125 2129
7157	chuanqiandian-Chen-2013-888-294-1		chuanqiandian	Chen-2013-888-294	tʂʰau⁴⁴paŋ³¹	tʂʰau⁴⁴paŋ³¹	tʂʰ au ⁴⁴ + p a ŋ ³¹		Chen2013			棉衣			Chuanqiandian	chua1256					chuanqiandian	棉衣	tʂʰau⁴⁴+paŋ³¹	1 7 8 9 1 7 4 8	AXT_AXLT	TA5_PAN3	3	3.T.C 3.A.V 3.5.T 3._._ 3.P.C 3.A.V 3.N.c 3.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0	2127 2126	i n t + i n c t	tʂʰ au ⁴⁴ + p - a ŋ ³¹	t ʂʰ au ⁴⁴ + p a ŋ ³¹	2127 2126
7158	chuanqiandiancentralguizhou-Chen-2013-888-294-1		chuanqiandiancentralguizhou	Chen-2013-888-294	qɛ¹³lɛ⁵⁵hɛ⁴²	qɛ¹³lɛ⁵⁵hɛ⁴²	q ɛ ¹³ + l ɛ ⁵⁵ + h ɛ ⁴²		Chen2013			棉衣			Chuanqiandian, Central Guizhou	nort2749					chuanqiandiancentralguizhou	棉衣	qɛ¹³+lɛ⁵⁵+hɛ⁴²	1 7 8 9 5 7 8 9 3 7 8	AXT_AXT_AXT	KE2_LE5_HE3	4	4.K.C 4.E.V 4.2.T 4._._ 4.L.C 4.E.V 4.5.T 4._._ 4.H.C 4.E.V 4.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	2130 2133 2125	i n t + i n t + i n t	q ɛ ¹³ + l ɛ ⁵⁵ + h ɛ ⁴²	q ɛ ¹³ + l ɛ ⁵⁵ + h ɛ ⁴²	2130 2133 2125
